tahun,kode_prov,nama_prov,kelas_kode,kelas,jenis_bbm,n_tertimbang,pct_dalam_kelas
2019,52,NUSA TENGGARA BARAT,6,Middle MC,Pertamax Turbo,128,0.1771
2019,52,NUSA TENGGARA BARAT,6,Middle MC,Premium,18828,26.057
2019,52,NUSA TENGGARA BARAT,6,Middle MC,Tidak beli,2301,3.1845
2019,52,NUSA TENGGARA BARAT,7,Upper MC,Pertalite,5341,35.0023
2019,52,NUSA TENGGARA BARAT,7,Upper MC,Pertamax,2719,17.819
2019,52,NUSA TENGGARA BARAT,7,Upper MC,Pertamax Turbo,1757,11.5145
2019,52,NUSA TENGGARA BARAT,7,Upper MC,Premium,5262,34.4846
2019,52,NUSA TENGGARA BARAT,7,Upper MC,Tidak beli,180,1.1796
2019,52,NUSA TENGGARA BARAT,8,Upper Class,Pertalite,4317,29.6579
2019,52,NUSA TENGGARA BARAT,8,Upper Class,Pertamax,4935,33.9035
2019,52,NUSA TENGGARA BARAT,8,Upper Class,Premium,5232,35.9439
2019,52,NUSA TENGGARA BARAT,8,Upper Class,Tidak beli,72,0.4946
2019,53,NUSA TENGGARA TIMUR,1,Poor,Pertalite,51879,4.5257
2019,53,NUSA TENGGARA TIMUR,1,Poor,Pertamax,150323,13.1136
2019,53,NUSA TENGGARA TIMUR,1,Poor,Pertamax Turbo,14814,1.2923
2019,53,NUSA TENGGARA TIMUR,1,Poor,Premium,92249,8.0474
2019,53,NUSA TENGGARA TIMUR,1,Poor,Tidak beli,837051,73.021
2019,53,NUSA TENGGARA TIMUR,2,Vulnerable,Pertalite,147745,10.4387
2019,53,NUSA TENGGARA TIMUR,2,Vulnerable,Pertamax,190380,13.451
2019,53,NUSA TENGGARA TIMUR,2,Vulnerable,Pertamax Turbo,5548,0.392
2019,53,NUSA TENGGARA TIMUR,2,Vulnerable,Premium,283359,20.0203
2019,53,NUSA TENGGARA TIMUR,2,Vulnerable,Tidak beli,788327,55.698
2019,53,NUSA TENGGARA TIMUR,3,Lower AMC,Pertalite,264950,16.2496
2019,53,NUSA TENGGARA TIMUR,3,Lower AMC,Pertamax,126424,7.7537
2019,53,NUSA TENGGARA TIMUR,3,Lower AMC,Pertamax Turbo,18926,1.1607
2019,53,NUSA TENGGARA TIMUR,3,Lower AMC,Premium,500229,30.6794
2019,53,NUSA TENGGARA TIMUR,3,Lower AMC,Tidak beli,719976,44.1566
2019,53,NUSA TENGGARA TIMUR,4,Upper AMC,Pertalite,89517,12.4983
2019,53,NUSA TENGGARA TIMUR,4,Upper AMC,Pertamax,131609,18.3752
2019,53,NUSA TENGGARA TIMUR,4,Upper AMC,Pertamax Turbo,14565,2.0336
2019,53,NUSA TENGGARA TIMUR,4,Upper AMC,Premium,271134,37.8557
2019,53,NUSA TENGGARA TIMUR,4,Upper AMC,Tidak beli,209406,29.2372
2019,53,NUSA TENGGARA TIMUR,5,Lower MC,Pertalite,93739,19.3709
2019,53,NUSA TENGGARA TIMUR,5,Lower MC,Pertamax,77108,15.9341
2019,53,NUSA TENGGARA TIMUR,5,Lower MC,Pertamax Turbo,15017,3.1032
2019,53,NUSA TENGGARA TIMUR,5,Lower MC,Premium,225596,46.6187
2019,53,NUSA TENGGARA TIMUR,5,Lower MC,Tidak beli,72457,14.973
2019,53,NUSA TENGGARA TIMUR,6,Middle MC,Pertalite,10975,37.5599
2019,53,NUSA TENGGARA TIMUR,6,Middle MC,Pertamax,4887,16.7248
2019,53,NUSA TENGGARA TIMUR,6,Middle MC,Pertamax Turbo,81,0.2772
2019,53,NUSA TENGGARA TIMUR,6,Middle MC,Premium,10722,36.694
2019,53,NUSA TENGGARA TIMUR,6,Middle MC,Tidak beli,2555,8.744
2019,53,NUSA TENGGARA TIMUR,7,Upper MC,Pertalite,896,11.118
2019,53,NUSA TENGGARA TIMUR,7,Upper MC,Pertamax,667,8.2765
2019,53,NUSA TENGGARA TIMUR,7,Upper MC,Premium,6200,76.9326
2019,53,NUSA TENGGARA TIMUR,7,Upper MC,Tidak beli,296,3.6729
2019,53,NUSA TENGGARA TIMUR,8,Upper Class,Pertalite,2078,39.1116
2019,53,NUSA TENGGARA TIMUR,8,Upper Class,Pertamax,659,12.4035
2019,53,NUSA TENGGARA TIMUR,8,Upper Class,Premium,1964,36.9659
2019,53,NUSA TENGGARA TIMUR,8,Upper Class,Tidak beli,612,11.5189
2019,61,KALIMANTAN BARAT,1,Poor,Pertalite,173724,45.9088
2019,61,KALIMANTAN BARAT,1,Poor,Pertamax,26785,7.0783
2019,61,KALIMANTAN BARAT,1,Poor,Pertamax Turbo,1094,0.2891
2019,61,KALIMANTAN BARAT,1,Poor,Premium,51492,13.6074
2019,61,KALIMANTAN BARAT,1,Poor,Tidak beli,125316,33.1164
2019,61,KALIMANTAN BARAT,2,Vulnerable,Pertalite,693366,61.9517
2019,61,KALIMANTAN BARAT,2,Vulnerable,Pertamax,73695,6.5846
2019,61,KALIMANTAN BARAT,2,Vulnerable,Premium,195132,17.4349
2019,61,KALIMANTAN BARAT,2,Vulnerable,Tidak beli,157011,14.0288
2019,61,KALIMANTAN BARAT,3,Lower AMC,Pertalite,682028,37.5622
2019,61,KALIMANTAN BARAT,3,Lower AMC,Pertamax,667233,36.7474
2019,61,KALIMANTAN BARAT,3,Lower AMC,Pertamax Turbo,46437,2.5575
2019,61,KALIMANTAN BARAT,3,Lower AMC,Premium,296949,16.3543
2019,61,KALIMANTAN BARAT,3,Lower AMC,Tidak beli,123081,6.7786
2019,61,KALIMANTAN BARAT,4,Upper AMC,Pertalite,300745,32.7896
2019,61,KALIMANTAN BARAT,4,Upper AMC,Pertamax,412813,45.0081
2019,61,KALIMANTAN BARAT,4,Upper AMC,Pertamax Turbo,37279,4.0644
2019,61,KALIMANTAN BARAT,4,Upper AMC,Premium,125897,13.7263
2019,61,KALIMANTAN BARAT,4,Upper AMC,Tidak beli,40463,4.4116
2019,61,KALIMANTAN BARAT,5,Lower MC,Pertalite,402061,53.5341
2019,61,KALIMANTAN BARAT,5,Lower MC,Pertamax,260832,34.7296
2019,61,KALIMANTAN BARAT,5,Lower MC,Pertamax Turbo,17191,2.289
2019,61,KALIMANTAN BARAT,5,Lower MC,Premium,52609,7.0048
2019,61,KALIMANTAN BARAT,5,Lower MC,Tidak beli,18344,2.4425
2019,61,KALIMANTAN BARAT,6,Middle MC,Pertalite,34937,60.6335
2019,61,KALIMANTAN BARAT,6,Middle MC,Pertamax,13815,23.976
2019,61,KALIMANTAN BARAT,6,Middle MC,Pertamax Turbo,4067,7.0583
2019,61,KALIMANTAN BARAT,6,Middle MC,Premium,3316,5.7549
2019,61,KALIMANTAN BARAT,6,Middle MC,Tidak beli,1485,2.5772
2019,61,KALIMANTAN BARAT,7,Upper MC,Pertalite,5915,92.0766
2019,61,KALIMANTAN BARAT,7,Upper MC,Pertamax,509,7.9234
2019,61,KALIMANTAN BARAT,8,Upper Class,Pertalite,3908,59.5097
2019,61,KALIMANTAN BARAT,8,Upper Class,Pertamax,986,15.0145
2019,61,KALIMANTAN BARAT,8,Upper Class,Premium,1569,23.8922
2019,61,KALIMANTAN BARAT,8,Upper Class,Tidak beli,104,1.5837
2019,62,KALIMANTAN TENGAH,1,Poor,Pertalite,34961,25.975
2019,62,KALIMANTAN TENGAH,1,Poor,Pertamax,30467,22.6361
2019,62,KALIMANTAN TENGAH,1,Poor,Pertamax Turbo,10032,7.4535
2019,62,KALIMANTAN TENGAH,1,Poor,Premium,18003,13.3757
2019,62,KALIMANTAN TENGAH,1,Poor,Tidak beli,41132,30.5598
2019,62,KALIMANTAN TENGAH,2,Vulnerable,Pertalite,153360,36.3868
2019,62,KALIMANTAN TENGAH,2,Vulnerable,Pertamax,74259,17.619
2019,62,KALIMANTAN TENGAH,2,Vulnerable,Pertamax Turbo,11959,2.8374
2019,62,KALIMANTAN TENGAH,2,Vulnerable,Premium,119179,28.2768
2019,62,KALIMANTAN TENGAH,2,Vulnerable,Tidak beli,62715,14.88
2019,62,KALIMANTAN TENGAH,3,Lower AMC,Pertalite,264779,29.4511
2019,62,KALIMANTAN TENGAH,3,Lower AMC,Pertamax,320644,35.6649
2019,62,KALIMANTAN TENGAH,3,Lower AMC,Pertamax Turbo,101074,11.2423
2019,62,KALIMANTAN TENGAH,3,Lower AMC,Premium,131449,14.6209
2019,62,KALIMANTAN TENGAH,3,Lower AMC,Tidak beli,81101,9.0208
2019,62,KALIMANTAN TENGAH,4,Upper AMC,Pertalite,86451,16.2547
2019,62,KALIMANTAN TENGAH,4,Upper AMC,Pertamax,266623,50.1311
2019,62,KALIMANTAN TENGAH,4,Upper AMC,Pertamax Turbo,114638,21.5545
2019,62,KALIMANTAN TENGAH,4,Upper AMC,Premium,32515,6.1135
2019,62,KALIMANTAN TENGAH,4,Upper AMC,Tidak beli,31625,5.9462
2019,62,KALIMANTAN TENGAH,5,Lower MC,Pertalite,108778,16.7338
2019,62,KALIMANTAN TENGAH,5,Lower MC,Pertamax,350560,53.9283
2019,62,KALIMANTAN TENGAH,5,Lower MC,Pertamax Turbo,156421,24.063
2019,62,KALIMANTAN TENGAH,5,Lower MC,Premium,10947,1.684
2019,62,KALIMANTAN TENGAH,5,Lower MC,Tidak beli,23342,3.5908
2019,62,KALIMANTAN TENGAH,6,Middle MC,Pertalite,12676,28.2411
2019,62,KALIMANTAN TENGAH,6,Middle MC,Pertamax,22871,50.9547
2019,62,KALIMANTAN TENGAH,6,Middle MC,Pertamax Turbo,8120,18.0907
2019,62,KALIMANTAN TENGAH,6,Middle MC,Tidak beli,1218,2.7136
2019,62,KALIMANTAN TENGAH,7,Upper MC,Pertalite,329,3.5537
2019,62,KALIMANTAN TENGAH,7,Upper MC,Pertamax,6690,72.2618
2019,62,KALIMANTAN TENGAH,7,Upper MC,Pertamax Turbo,2197,23.7308
2019,62,KALIMANTAN TENGAH,7,Upper MC,Tidak beli,42,0.4537
2019,62,KALIMANTAN TENGAH,8,Upper Class,Pertalite,1151,11.5783
2019,62,KALIMANTAN TENGAH,8,Upper Class,Pertamax,4375,44.0097
2019,62,KALIMANTAN TENGAH,8,Upper Class,Pertamax Turbo,4111,41.354
2019,62,KALIMANTAN TENGAH,8,Upper Class,Premium,275,2.7663
2019,62,KALIMANTAN TENGAH,8,Upper Class,Tidak beli,29,0.2917
2019,63,KALIMANTAN SELATAN,1,Poor,Pertalite,67732,35.1884
2019,63,KALIMANTAN SELATAN,1,Poor,Pertamax,33512,17.4103
2019,63,KALIMANTAN SELATAN,1,Poor,Premium,40398,20.9877
2019,63,KALIMANTAN SELATAN,1,Poor,Tidak beli,50842,26.4136
2019,63,KALIMANTAN SELATAN,2,Vulnerable,Pertalite,315702,38.5197
2019,63,KALIMANTAN SELATAN,2,Vulnerable,Pertamax,65964,8.0485
2019,63,KALIMANTAN SELATAN,2,Vulnerable,Premium,322375,39.3339
2019,63,KALIMANTAN SELATAN,2,Vulnerable,Tidak beli,115545,14.098
2019,63,KALIMANTAN SELATAN,3,Lower AMC,Pertalite,794142,53.379
2019,63,KALIMANTAN SELATAN,3,Lower AMC,Pertamax,177989,11.9637
2019,63,KALIMANTAN SELATAN,3,Lower AMC,Pertamax Turbo,5861,0.394
2019,63,KALIMANTAN SELATAN,3,Lower AMC,Premium,401488,26.9864
2019,63,KALIMANTAN SELATAN,3,Lower AMC,Tidak beli,108261,7.2769
2019,63,KALIMANTAN SELATAN,4,Upper AMC,Pertalite,374969,44.7057
2019,63,KALIMANTAN SELATAN,4,Upper AMC,Pertamax,267560,31.8999
2019,63,KALIMANTAN SELATAN,4,Upper AMC,Pertamax Turbo,30764,3.6678
2019,63,KALIMANTAN SELATAN,4,Upper AMC,Premium,116714,13.9152
2019,63,KALIMANTAN SELATAN,4,Upper AMC,Tidak beli,48742,5.8113
2019,63,KALIMANTAN SELATAN,5,Lower MC,Pertalite,383474,47.1752
2019,63,KALIMANTAN SELATAN,5,Lower MC,Pertamax,262789,32.3285
2019,63,KALIMANTAN SELATAN,5,Lower MC,Pertamax Turbo,45532,5.6014
2019,63,KALIMANTAN SELATAN,5,Lower MC,Premium,88735,10.9162
2019,63,KALIMANTAN SELATAN,5,Lower MC,Tidak beli,32342,3.9787
2019,63,KALIMANTAN SELATAN,6,Middle MC,Pertalite,20886,41.4117
2019,63,KALIMANTAN SELATAN,6,Middle MC,Pertamax,17414,34.5276
2019,63,KALIMANTAN SELATAN,6,Middle MC,Pertamax Turbo,3878,7.6891
2019,63,KALIMANTAN SELATAN,6,Middle MC,Premium,7686,15.2394
2019,63,KALIMANTAN SELATAN,6,Middle MC,Tidak beli,571,1.1322
2019,63,KALIMANTAN SELATAN,7,Upper MC,Pertalite,5560,48.9652
2019,63,KALIMANTAN SELATAN,7,Upper MC,Pertamax,3362,29.6081
2019,63,KALIMANTAN SELATAN,7,Upper MC,Premium,1569,13.8177
2019,63,KALIMANTAN SELATAN,7,Upper MC,Tidak beli,864,7.609
2019,63,KALIMANTAN SELATAN,8,Upper Class,Pertalite,5288,34.2265
2019,63,KALIMANTAN SELATAN,8,Upper Class,Pertamax,8855,57.3139
2019,63,KALIMANTAN SELATAN,8,Upper Class,Pertamax Turbo,589,3.8123
2019,63,KALIMANTAN SELATAN,8,Upper Class,Premium,718,4.6472
2019,64,KALIMANTAN TIMUR,1,Poor,Pertalite,120125,54.6221
